student_id,course_id,total_points_possible,total_points_earned,percentage_earned,subject,semester,section,Gradebook_Item,Grade_Category,final_grade,Points_Possible,Points_Earned,Gender,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,time_spent,TimeSpent_hours,TimeSpent_std,int,pc,uv,enrollment_status,enrollment_reason,cogproc,male,female,friend,family,social,sad,anger,anx,negemo,posemo,affect,quant,number,interrog,compare,adj,verb,negate,conj,adverb,auxverb,prep,article,ipron,they,shehe,you,we,i,ppron,pronoun,function,Dic,Sixltr,WPS,Tone,Authentic,Clout,Analytic,WC,n
92633,BioA-S116-01,2954,2495,0.8446174678402166,BioA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,3.010752688,438,345,F,5,3,3,4,4,3,4,4,3,3,571.2834,9.52139,-0.9066654105302665,4,3.5,3,Approved/Enrolled,Learning Preference of the Student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92724,PhysA-S116-01,4402,3103,0.7049068605179464,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.88888889,30,30,F,4,3,2,4,NA,3,NA,4,3,3,2700.6668,45.011113333333334,0.6649160021055505,3.75,2,3,Approved/Enrolled,Other,16.28611111111111,0.3333333333333333,0.08833333333333333,0.15777777777777777,0.08833333333333333,5.335555555555556,0.17277777777777778,0,0,0.3327777777777778,3.6366666666666667,3.97,2.2494444444444444,2.026111111111111,1.8811111111111112,3.2144444444444447,6.094444444444444,14.905,1.3177777777777777,6.377777777777777,6.403888888888889,8.668333333333333,15.402222222222223,6.983333333333333,5.604444444444445,0.7733333333333333,0.2922222222222222,1.1544444444444444,1.1411111111111112,3.1455555555555557,6.511666666666667,12.114444444444445,52.083888888888886,84.49666666666667,21.26222222222222,19.24277777777778,68.83777777777777,47.56611111111111,52.39333333333333,63.54111111111111,71,18
92725,PhysA-S116-01,3226,1880,0.5827650340979541,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,96.59722222,10,6,F,4,4,3,4,4,4,4,4,4,2,2058.4167,34.306945000000006,0.19090633366186185,3.6,3.5,4,Approved/Enrolled,Other,13.972,0,0,0,0,3.6310000000000002,0,0,0,0,3.515,3.515,0.962,2.2689999999999997,1.67,2.901,5.122,12.99,0.6769999999999999,6.435,4.11,7.492,10.724,11.435,4.36,0.16999999999999998,0,2.4699999999999998,0,2.403,5.041,9.399,48.015,81.009,22.358,16.699,74.632,49.335,49.981,75.231,83.4,10
92726,PhysA-S116-01,2739,2356,0.8601679445052939,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,98.19444444,5,5,F,5,5,3,4,4,4,3,4,3,4,1901.9166,31.69861,0.07540217023330928,4.2,3,4,Approved/Enrolled,Other,15.769473684210526,0.04368421052631579,0,0.14210526315789473,0,7.443684210526316,0,0,0,0.05526315789473685,4.66421052631579,4.72,2.0842105263157893,1.6094736842105264,2.5942105263157895,2.7489473684210526,4.018947368421053,11.199473684210526,0.7268421052631578,7.280526315789474,5.426842105263158,7.271052631578947,13.25842105263158,4.49578947368421,5.17421052631579,0.7884210526315789,0,3.1647368421052633,0.9400000000000001,3.6726315789473687,8.567368421052631,13.74,48.839473684210525,79.60157894736842,23.49684210526316,16.10578947368421,75.76,60.043684210526315,62.207368421052635,57.46947368421053,44.89473684210526,19
92727,PhysA-S116-01,4094,2642,0.6453346360527601,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,98.05555556,5,1,F,4,5,3,5,4,5,4,4,3,4,898,14.966666666666667,-0.6655337591049895,4.2,3.5,4.333333333333333,Approved/Enrolled,Other,17.10684210526316,0.5494736842105263,0.027894736842105264,0,0,7.183684210526316,0.2868421052631579,0,0.09263157894736843,0.6926315789473684,5.425789473684211,6.12,2.5984210526315787,2.099473684210526,1.94,3.694736842105263,6.686842105263158,13.125263157894736,1.0215789473684211,5.367894736842105,6.181578947368421,7.913157894736842,14.013684210526316,7.488947368421052,4.656315789473684,0.29473684210526313,0.4763157894736842,3.1105263157894734,0.6878947368421052,2.0326315789473686,6.601578947368421,11.257368421052632,49.44631578947369,82.74263157894737,23.043157894736844,19.194736842105264,72.73736842105264,53.58526315789474,65.89947368421053,71.57473684210527,95,19
92729,PhysA-S116-01,3556,1770,0.49775028121484816,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,94.23611111,30,29,F,3,2,2,4,4,3,4,3,1,2,1691.5998,28.19333,-0.07982115575159539,3.6,3.25,3,Approved/Enrolled,Other,17.175555555555555,0.49999999999999994,0.18888888888888888,0.03777777777777778,0.205,7.852222222222222,0.22333333333333333,0,0,0.625,5.276111111111111,6.123333333333333,3.236111111111111,2.3205555555555555,2.198888888888889,3.733888888888889,4.636666666666667,13.876666666666667,0.7633333333333333,6.684444444444444,5.1866666666666665,6.967777777777778,14.821111111111112,6.696666666666666,5.1338888888888885,0.4266666666666667,0.48388888888888887,4.045555555555556,0.3505555555555555,4.567777777777778,9.873333333333333,15.008333333333333,52.97222222222222,85.97666666666666,19.420555555555556,15.260555555555555,77.49722222222222,46.49388888888889,55.29277777777778,61.526666666666664,63.833333333333336,18
92732,PhysA-S116-01,1207,721,0.5973487986743994,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,92.91666667,10,NA,F,5,3,4,5,4,3,3,5,5,NA,2199.3,36.655,0.29488459123200894,4.75,3.5,3.6666666666666665,Approved/Enrolled,Other,12.78,0,0,0,0,4.991111111111111,0,0,0,0.18333333333333332,3.468888888888889,3.652222222222222,1.911111111111111,6.781111111111111,3.022222222222222,3.6944444444444446,4.678888888888889,16.023333333333333,0.09222222222222222,6.064444444444445,6.816666666666666,10.322222222222223,9.48,8.136666666666667,4.887777777777778,0.18333333333333332,0,3.924444444444444,0.18333333333333332,2.591111111111111,6.8822222222222225,11.77,50.36222222222222,76.72111111111111,18.84,11.04888888888889,60.61333333333334,24.99222222222222,62.535555555555554,55.56444444444445,51.77777777777778,9
92733,PhysA-S116-01,2829,2549,0.9010250972074938,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,94.16666667,457,381.65,F,5,3,4,5,4,4,3,4,3,5,1020.5828,17.009713333333334,-0.5750620995678418,4.6,3.5,3.3333333333333335,Approved/Enrolled,Other,13.363157894736842,0.14894736842105263,0.22052631578947368,0.1626315789473684,0.03894736842105263,5.767894736842106,0.04736842105263158,0,0.034736842105263156,0.41210526315789475,4.286842105263158,4.836842105263158,2.583157894736842,2.11,1.4452631578947368,3.93,5.534736842105263,12.636842105263158,1.3931578947368422,5.230526315789474,5.27,7.2357894736842105,12.67578947368421,8.898947368421053,6.090526315789473,0.3042105263157895,0.3310526315789474,2.218947368421053,0.8678947368421053,3.7536842105263157,7.476842105263158,13.567894736842105,51.0178947368421,81.18684210526315,18.805263157894736,19.013684210526314,76.94,46.86105263157895,52.69631578947369,67.51368421052632,105.89473684210526,19
92740,PhysA-S116-01,3347,2308,0.6895727517179564,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,98.61111111,12,12,F,4,2,4,4,4,3,4,4,3,4,1272.7001,21.211668333333332,-0.3889881109738066,4,4,2.6666666666666665,Approved/Enrolled,Other,17.98611111111111,0.3811111111111111,0.03944444444444444,0.11222222222222222,0.08666666666666667,8.233333333333333,0,0.05611111111111111,0.05611111111111111,0.1411111111111111,5.406111111111111,5.5472222222222225,2.6638888888888888,2.523888888888889,2.315,2.796111111111111,5.406666666666666,12.171111111111111,1.5233333333333332,7.072777777777778,6.004444444444444,6.848888888888888,12.153333333333334,6.864444444444445,6.252777777777777,1.075,0.3338888888888889,2.5233333333333334,1.201111111111111,2.772777777777778,7.906666666666666,14.161111111111111,50.73833333333334,83.65777777777778,21.163888888888888,16.781111111111112,76.50888888888889,46.195,56.717777777777776,61.31444444444445,58.55555555555556,18
92741,PhysA-S116-01,3070,2163,0.7045602605863193,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,98.19444444,10,3,F,5,4,5,5,5,4,5,5,5,5,5373.3502,89.55583666666666,2.6374774268354972,5,5,4.333333333333333,Approved/Enrolled,Other,15.997619047619049,0,0.25047619047619046,0.08333333333333333,0.08047619047619048,9.765714285714285,0,0,0.056666666666666664,0.2542857142857143,4.632857142857143,4.948095238095238,1.819047619047619,1.450952380952381,1.9057142857142857,3.3080952380952384,5.182857142857143,14.965238095238096,0.8809523809523809,6.0652380952380955,7.822857142857143,9.285238095238096,13.15904761904762,7.200952380952381,6.131904761904762,0.5866666666666667,0.25047619047619046,2.888571428571429,1.0038095238095237,4.367619047619048,9.097142857142858,15.23047619047619,54.25666666666667,86.95,21.21,17.21095238095238,80.48571428571428,51.64857142857143,65.58666666666667,53.12428571428571,98.57142857142857,21
92743,PhysA-S116-01,2669,1704,0.6384413638066692,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,92.84722222,5,NA,F,2,2,3,1,3,1,2,1,1,3,1711.0164,28.516939999999998,-0.06549082535802482,2,2.5,1.3333333333333333,Approved/Enrolled,Other,13.489,0.0935,0.488,0.122,0.244,6.8575,0.113,0.0635,0,0.3325,4.539,4.8709999999999996,2.632,2.0895,2.0205,3.9804999999999997,6.624,14.3665,1.3545,6.247,5.0504999999999995,8.491999999999999,12.423,8.3725,6.404,0.0725,0.3075,2.817,0.5519999999999999,2.6355,6.385,12.7895,50.9695,82.07600000000001,14.988999999999999,17.811,71.11,42.7555,57.817,61.4735,65.1,20
94070,FrScA-S216-01,2528,1735,0.6863132911392406,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.67945824,615,544.88,F,3,2,4,3,4,4,2,3,5,4,2469.4006,41.15667666666666,0.4942310698895308,3.4,3,3.6666666666666665,Approved/Enrolled,Other,14.827560975609757,0.6436585365853659,0,0.08414634146341464,0.011951219512195122,6.599268292682927,0.02829268292682927,0.17390243902439023,0.04975609756097561,0.563170731707317,4.948536585365853,5.511219512195122,3.3714634146341464,1.9336585365853658,0.9221951219512194,2.9153658536585367,5.400731707317073,17.864146341463414,0.9753658536585366,6.083170731707317,6.662682926829268,10.997073170731708,11.87829268292683,6.113414634146341,7.211707317073171,1.4160975609756097,0.5902439024390244,1.6892682926829268,0.4929268292682927,5.156585365853658,9.34658536585366,16.558780487804878,55.52487804878049,86.82926829268293,15.160243902439024,13.930731707317074,66.34487804878049,47.16804878048781,48.26341463414634,45.583414634146344,71.7560975609756,41
94135,FrScA-S216-01,5940,4654,0.7835016835016835,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,85.89164786,5,4,F,5,5,4,5,5,5,4,4,4,5,706.2332,11.770553333333334,-0.8070663447542673,4.4,3.75,4.333333333333333,Approved/Enrolled,Other,14.33425,0.4815,0.1605,0,0.03225,7.6035,0.0365,0.20975,0.1425,0.666,6.032,6.6975,2.5865,0.538,1.60325,3.34275,4.33675,17.34375,1.0010000000000001,7.04775,9.2165,10.146,11.722999999999999,6.8275,6.13525,1.38675,0.60125,2.075,0.687,4.65425,9.40375,15.53975,56.1905,86.493,16.55125,15.44975,68.13325,36.42475,51.66375,42.865,51.875,40
94156,FrScA-S216-01,4636,2960,0.6384814495254529,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,95.03386005,24,14,M,4,4,2,4,4,3,3,4,4,4,2598.5669,43.30944833333333,0.589561650666549,4.1,2.75,3.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,13.684722222222222,0.3375,0.01,0.025555555555555554,0.10694444444444445,4.305555555555555,0.17666666666666667,0.10166666666666667,0.0961111111111111,0.7725,4.0377777777777775,4.810555555555555,2.7375,1.2366666666666666,0.8041666666666667,3.4283333333333332,5.476666666666667,14.649444444444445,1.3286111111111112,6.791944444444445,5.3341666666666665,8.061944444444444,13.530833333333334,7.963888888888889,4.753611111111111,0.5413888888888889,0.195,1.1724999999999999,0.165,3.6533333333333333,5.7275,10.480555555555556,49.77472222222222,82.5586111111111,24.57,20.264166666666668,61.24527777777778,50.829166666666666,41.09861111111111,70.255,78.63888888888889,36
94172,FrScA-S216-01,2364,2016,0.8527918781725888,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,90.97065463,10,10,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835.5833,30.593055,0.026445189861059062,4.6,3.5,3.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,17.124523809523808,0.31142857142857144,0.20238095238095238,0.12404761904761905,0.052142857142857144,6.985,0.06380952380952382,0.5264285714285715,0.26,0.9642857142857143,8.617380952380952,9.587619047619048,1.9135714285714285,0.2669047619047619,1.2904761904761906,2.3709523809523807,3.631666666666667,19.128809523809522,1.2273809523809525,5.893809523809524,7.6814285714285715,9.886904761904763,11.470714285714285,6.9245238095238095,6.472142857142857,0.78,0.4330952380952381,1.5485714285714285,0.07571428571428572,4.869761904761905,7.707619047619048,14.17904761904762,52.557857142857145,86.96428571428571,23.44333333333333,13.488333333333333,72.98357142857142,58.735,46.56857142857143,50.99142857142857,59.54761904761905,42
94189,PhysA-S216-01,3682,3187,0.8655621944595329,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,90.44444444,10,10,F,4,4,5,3,4,4,2,3,4,4,2321.7998,38.696663333333326,0.385294993009164,3.6,3.5,4,Approved/Enrolled,Learning Preference of the Student,13.41625,0.074375,0,0.1125,0.074375,6.636875,0.335625,0,0,0.89625,4.015625,4.986875,1.29375,2.126875,1.21,3.7875,6.570625,11.941875,0.75125,4.38875,5.7437499999999995,7.534375,13.39875,10.125625,5.94625,0.54375,0,2.293125,0.34125,2.316875,5.49625,11.444375,51.191874999999996,83.420625,23.7025,20.20875,65.5825,39.958125,60.931875,74.215625,72.6875,16
94219,AnPhA-S216-02,2928,2349,0.8022540983606558,AnPhA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,24,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.75,2.529166666666667,-1.2163000650597924,NA,NA,NA,Dropped,Learning Preference of the Student,4.76,0,0,0,0,2.38,0,0,0,0,7.14,7.14,0,0,0,2.38,2.38,14.29,0,2.38,0,9.52,16.67,0,9.52,0,0,0,0,16.67,16.67,26.19,54.76,85.71,26.19,14,99,89.63,7.67,47.35,42,1
94240,OcnA-S216-02,6128,5498,0.8971932114882507,OcnA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,87.09380235,10,10,F,4,3,2,4,3,3,2,4,1,2,2276.3169,37.938615,0.35172655238321865,3.6,2.75,3,Approved/Enrolled,Course Unavailable at Local School,15.987222222222222,0.11166666666666665,0,0,0,6.503888888888889,0.34055555555555556,0.037222222222222226,0,1.0772222222222223,4.358888888888889,5.435555555555555,1.8866666666666667,1.0894444444444444,1.6655555555555557,1.325,4.400555555555556,16.934444444444445,1.5422222222222222,5.2555555555555555,6.431666666666667,9.241111111111111,12.438333333333333,7.765,7.049444444444444,0.8361111111111111,0.11166666666666665,2.352222222222222,1.0177777777777777,3.908888888888889,8.227222222222222,15.276666666666667,54.13444444444445,86.77777777777777,17.435,14.764444444444445,73.10222222222222,55.205555555555556,52.13333333333333,55.10611111111111,58.77777777777778,18
94246,AnPhA-S216-01,3146,1999,0.6354100445009536,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,35.692,5,5,F,4,2,4,4,4,3,4,4,1,4,1351.9003,22.531671666666668,-0.33053477551667887,4,4,2,Approved/Enrolled,Course Unavailable at Local School,9.17153846153846,0.12230769230769231,0,0,0,5.143076923076923,0.2561538461538462,0,0,0.2561538461538462,3.1115384615384616,3.3676923076923075,1.5461538461538462,1.3269230769230769,2.1138461538461537,1.2992307692307692,5.003846153846154,15.719999999999999,0.4930769230769231,5.71,4.163846153846154,9.426923076923076,8.043076923076923,7.029230769230769,4.321538461538461,0,0,2.7399999999999998,0.5215384615384615,5.056153846153846,8.316923076923077,12.64,43.42307692307692,73.49,16.716153846153844,12.10923076923077,58.04923076923077,34.433846153846154,52.89076923076923,53.87538461538462,32.76923076923077,13
94251,PhysA-S216-01,9202,7666,0.8330797652684199,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,96.94444444,10,1,M,4,5,3,4,4,4,4,4,4,5,4552.0833,75.868055,2.0313452503317087,4,3.5,3.6666666666666665,Approved/Enrolled,Scheduling Conflict,17.15529411764706,0.1111764705882353,0.029411764705882353,0.20294117647058824,0.029411764705882353,6.509411764705883,0,0,0.1864705882352941,0.6976470588235294,3.489411764705882,4.187058823529412,3.02,1.2729411764705882,1.9064705882352941,4.00235294117647,5.331764705882353,15.510588235294117,0.9923529411764705,6.223529411764706,6.937058823529411,9.488823529411764,13.091764705882353,8.017058823529412,6.188235294117647,0.6605882352941177,0.1111764705882353,2.1188235294117646,0.9323529411764706,4.415882352941177,8.238823529411764,14.428235294117647,53.838235294117645,87.73176470588236,20.78470588235294,15.89,69.42411764705882,58.47,53.900588235294116,57.85941176470588,75.6470588235294,17
94257,FrScA-S216-01,5794,4708,0.8125647221263376,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,90.29345372,10,8.5,M,4,4,3,5,4,4,4,4,3,4,1175.833,19.597216666666668,-0.4604804189611492,4.4,3.5,3.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,14.544864864864865,0.1935135135135135,0.10675675675675676,0.08783783783783783,0,4.583243243243243,0.06756756756756757,0.16864864864864865,0.4051351351351351,0.7924324324324324,5.02,5.865135135135135,2.4235135135135133,1.2002702702702703,1.4978378378378379,3.981081081081081,5.471081081081081,14.79054054054054,0.7862162162162162,8.005945945945946,6.089189189189189,7.966486486486486,12.776216216216216,6.127837837837838,7.132432432432433,0.49324324324324326,0.30027027027027026,1.502972972972973,0.11243243243243244,5.865405405405405,8.273513513513514,15.406486486486486,52.6327027027027,83.22351351351351,18.041891891891893,15.135405405405406,70.37108108108109,45.82918918918919,37.88621621621622,50.76702702702703,61.86486486486486,37
94288,FrScA-S216-01,2779,2265,0.8150413817920115,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.87358916,12,9.6,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3058.6498,50.97749666666667,0.9291236731335146,NA,NA,NA,Approved/Enrolled,Course Unavailable at Local School,14.532121212121211,0.4572727272727273,0,0,0,3.275757575757576,0.06666666666666667,0.42818181818181816,0.21151515151515152,1.0684848484848484,5.253333333333333,6.322121212121212,2.7103030303030304,1.5221212121212122,1.0015151515151515,2.7809090909090908,5.098181818181818,15.153030303030302,1.4745454545454546,6.470303030303031,6.8081818181818186,8.65030303030303,12.40969696969697,6.832424242424242,5.026060606060606,0.6751515151515152,0.416969696969697,1.195151515151515,0,4.3157575757575755,6.603030303030303,11.627878787878787,49.96212121212121,82.78878787878787,20.08939393939394,18.616969696969697,69.3430303030303,36.89242424242424,39.11818181818182,60.410909090909094,49.90909090909091,33
94292,FrScA-S216-01,2546,1476,0.579732914375491,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,89.05191874,5,NA,F,5,5,5,5,5,5,4,5,4,5,3135.3167,52.25527833333333,0.9857073184293352,5,4.5,4.666666666666667,Approved/Enrolled,Other,14.095,0.7765,0.2185,0.16175,0,5.68525,0.11374999999999999,0.3255,0.125,0.64325,5.8425,6.499,3.48325,0.82275,2.24325,2.46725,4.56675,16.543,0.87175,3.83125,6.631,9.637,10.09375,6.78875,6.9595,1.13175,0.796,1.09025,0.471,6.12775,9.616249999999999,16.576,51.47175,83.34625,15.6525,16.19625,62.73475,36.815,45.55775,50.123,58.225,40
94319,OcnA-S216-01,7774,6588,0.8474401852328274,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,56.99497487,10,9.13,F,5,5,5,5,5,5,5,5,4,5,1588.55,26.475833333333334,-0.15587657642212302,4.4,4.25,4.166666666666667,Approved/Enrolled,Course Unavailable at Local School,16.425789473684212,0.46421052631578946,0,1.1778947368421053,0,9.16736842105263,0,0.03631578947368421,0.8526315789473684,0.9663157894736842,5.401052631578947,6.367894736842105,1.7410526315789474,1.608421052631579,3.5373684210526317,1.8047368421052632,2.603684210526316,15.016842105263159,1.4857894736842105,7.577368421052632,7.513157894736842,8.05,10.212105263157895,6.109473684210526,5.7094736842105265,1.513157894736842,0.46421052631578946,3.745263157894737,0.5647368421052631,2.17,8.458421052631579,14.167894736842106,50.1621052631579,77.73894736842105,18.123684210526317,12.784210526315789,56.439473684210526,37.514736842105265,64.49473684210527,51.31473684210526,47.21052631578947,19
94323,OcnA-S216-01,3388,2710,0.7998819362455726,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.96984925,5,NA,F,3,2,4,3,4,4,4,3,4,3,4214.7332,70.24555333333333,1.782365594197057,3.2,3.5,2.8333333333333335,Approved/Enrolled,Course Unavailable at Local School,12.95875,0.46875,0.043333333333333335,0,0.3408333333333333,6.434166666666667,0,0.21875,0.195,0.6433333333333333,6.023333333333333,6.68,1.6466666666666667,0.8620833333333333,1.4633333333333334,2.2591666666666668,4.974166666666666,14.26,0.8745833333333333,6.579166666666667,5.575833333333334,7.914583333333334,13.675,8.17375,5.8462499999999995,0.45125,0.09458333333333334,2.4783333333333335,0.5816666666666667,4.246666666666667,7.854166666666666,13.70125,52.05416666666667,85.78708333333333,22.647916666666667,16.47875,81.60208333333333,46.3475,57.825833333333335,65.51375,111.91666666666667,24
94327,OcnA-S216-02,4985,3863,0.7749247743229689,OcnA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,15.90954774,50,NA,M,5,5,3,5,5,5,5,5,4,5,580.3167,9.671945,-0.8999984259117317,5,4,4.666666666666667,Approved/Enrolled,Course Unavailable at Local School,16.728571428571428,1.02,0,0,0,6.055714285714286,0,0,0,0,4.841428571428572,4.841428571428572,1.6571428571428573,0.5114285714285715,0.99,2.217142857142857,3.5285714285714285,18.018571428571427,1.2428571428571429,6.9557142857142855,8.228571428571428,10.785714285714285,14.025714285714287,7.727142857142857,5.9799999999999995,0.9771428571428572,1.02,1.0571428571428572,0.22285714285714286,8.55,11.832857142857142,17.814285714285713,59.098571428571425,87.91142857142857,15.461428571428572,18.134285714285713,88.79,61.28857142857143,28.21,42.558571428571426,51.714285714285715,7
94331,FrScA-S216-01,2662,2178,0.8181818181818182,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,21.89616253,5,3,F,5,4,3,5,5,5,5,5,5,5,524.7165,8.745275,-0.9410338922626171,4.8,4,4.5,Approved/Enrolled,Learning Preference of the Student,12.621666666666666,0.9033333333333333,0,0.19333333333333333,0.17666666666666667,7.376666666666667,0,0,0.09666666666666666,0.09666666666666666,6.291666666666667,6.388333333333334,3.6366666666666667,1.1949999999999998,1.3066666666666666,4.486666666666666,7.75,15.356666666666666,0.38999999999999996,6.971666666666667,6.641666666666667,8.38,16.815,5.868333333333333,3.3766666666666665,0.37166666666666665,0.725,3.6266666666666665,0,5.3100000000000005,10.033333333333333,13.411666666666667,53.04333333333333,88.91499999999999,19.21333333333333,16.59166666666667,80.91166666666666,45.735,59.61833333333333,66.83833333333334,74.16666666666667,6
94332,FrScA-S216-01,7414,4954,0.668195306177502,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,75.84650113,10,9,M,5,5,4,5,4,5,5,5,5,3,1272.7337,21.212228333333332,-0.38896331265168926,4.2,4,4.5,Approved/Enrolled,Course Unavailable at Local School,13.400789473684211,0.1563157894736842,0.10394736842105264,0.1463157894736842,0.1463157894736842,4.711578947368421,0.10973684210526316,0.6089473684210526,0.014473684210526317,1.1963157894736842,5.741842105263157,6.938157894736842,2.024736842105263,0.9889473684210526,1.1707894736842106,2.9505263157894737,5.344736842105263,15.513421052631578,1.1071052631578946,5.867368421052632,7.518947368421053,9.062894736842106,11.840789473684211,7.402368421052631,5.566578947368421,0.7410526315789473,0.1855263157894737,1.3292105263157894,0.31394736842105264,4.921578947368421,7.49,13.077105263157895,51.023421052631576,84.93263157894737,20.24342105263158,15.434473684210527,71.85868421052632,41.68,41.37210526315789,58.17657894736842,50.473684210526315,38
94356,FrScA-S216-01,8058,5440,0.6751054852320675,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,24,20,M,4,3,4,4,4,3,3,4,3,5,160.4166,2.6736099999999996,-1.2099037216531754,4.1,3.5,3,Dropped,Scheduling Conflict,0,0,0,0,0,8.7125,0,0,4.1675,4.1675,10.985,15.149999999999999,0,0,0,2.2725,2.2725,0,0,6.8175,4.545,0,6.44,4.1675,0,0,0,0,0,8.7125,8.7125,8.7125,26.1375,68.56,2.2725,2.625,44.0775,32.987500000000004,50,71.42,4.75,4
94369,FrScA-S216-03,5292,3524,0.6659108087679516,FrScA,S216,03,POINTS EARNED & TOTAL COURSE POINTS,NA,66.03794643,244,231,F,4,4,5,4,4,4,4,4,3,4,1753.5833,29.226388333333333,-0.03407452483012196,3.6,3.75,3.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,16.6532,0.2636,0.0808,0.0464,0.0808,5.244,0.0252,0.078,0.0588,0.8712,4.3816,5.2528,3.764,1.0256,1.8388,2.8744,4.7012,15.8532,2.6428,5.7132,6.9879999999999995,10.0776,12.112,6.3496,5.8056,1.0444,0.1984,1.1144,0.0416,3.9296,6.3284,12.1348,51.6212,83.99,18.8664,14.1976,54.6084,54.6496,37.168,55.4248,69.28,25
94370,FrScA-S216-01,3876,3063,0.7902476780185759,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,94.13092551,5,5,F,4,4,4,5,4,4,4,4,3,4,940.3001,15.671668333333335,-0.6343143690634233,4.4,4.333333333333333,4.222222222222222,Approved/Enrolled,Learning Preference of the Student,12.681142857142857,0.2714285714285714,0.10628571428571429,0,0,3.850285714285714,0,0.07485714285714286,0.064,0.3051428571428571,8.636,8.941142857142857,1.8794285714285714,1.2148571428571429,1.0662857142857143,3.702,8.272,13.920285714285715,0.5274285714285715,4.878285714285714,3.6831428571428573,8.584857142857143,12.052857142857142,6.871428571428571,5.174571428571428,0.5551428571428572,0.33714285714285713,1.274,0.24742857142857141,3.6814285714285715,6.095142857142857,11.27057142857143,45.27171428571429,80.03514285714286,21.335142857142856,12.870000000000001,76.456,29.008857142857142,43.337714285714284,69.00314285714286,53.885714285714286,35
94376,FrScA-S216-01,4162,3415,0.8205189812590101,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.67945824,10,10,F,3,3,2,3,3,3,3,3,3,4,1434.3999,23.906664999999997,-0.2696463333930624,3.2,2.5,3,Approved/Enrolled,Course Unavailable at Local School,13.236153846153845,0.1882051282051282,0.07743589743589743,0,0.09102564102564102,4.423846153846154,0,0.1041025641025641,0.06256410256410257,0.5720512820512821,7.78,8.352307692307692,1.958974358974359,1.2835897435897436,1.7412820512820513,2.5176923076923075,5.015897435897436,16.83282051282051,0.9469230769230769,7.067692307692307,6.394102564102564,9.194358974358975,12.034615384615385,7.238974358974359,6.204615384615384,0.5605128205128205,0.1635897435897436,1.518205128205128,0.2464102564102564,4.967435897435897,7.454871794871795,13.66025641025641,51.332307692307694,88.16410256410256,21.296923076923076,13.96948717948718,76.71743589743589,49.85948717948718,40.85666666666667,54.58974358974359,79.71794871794872,39
